2261;54.359348324217;18.59419415392;powiat Gdańsk
1061;51.776236780378;19.451587051982;powiat Łódź
1010;51.381006209503;19.726353319151;powiat piotrkowski
1416;52.793609575268;22.015223907505;powiat ostrowski
2213;53.897580687037;18.452299729411;powiat starogardzki
3064;52.404412459917;16.912179403197;powiat Poznań
3062;52.246872996683;18.263972429965;powiat Konin
1818;50.59401566016;22.054328573822;powiat stalowowolski
1864;50.57822554489;21.71769693486;powiat Tarnobrzeg
1420;52.665607650824;20.347742606234;powiat płoński
1426;52.179556657735;22.291877538995;powiat siedlecki
1403;51.853416278584;21.70803965102;powiat garwoliński
1409;51.183370172044;21.598296046961;powiat lipski
0604;50.743475360949;23.834168347709;powiat hrubieszowski
0607;50.918011415073;22.205468056104;powiat kraśnicki
0610;51.301339214377;22.95311516429;powiat łęczyński
0612;51.139923915282;22.039644957125;powiat opolski
0616;51.652338157152;21.964967895285;powiat rycki
0664;50.727234816098;23.258325609093;powiat Zamość
1204;50.203782849147;20.995006369115;powiat dąbrowski
1206;50.082564985241;19.859178554741;powiat krakowski
1018;51.279297477216;18.276793030989;powiat wieruszowski
0811;51.665727459451;14.985237628113;powiat żarski
0802;52.028475412424;14.962938642688;powiat krośnieński
1803;49.991536828752;21.362774918457;powiat dębicki
1606;51.042955028189;17.779878366749;powiat namysłowski
3002;52.930024527653;16.317496209866;powiat czarnkowsko-trzcianecki
1462;52.534933823889;19.715367380181;powiat Płock
2004;53.554024449263;22.535015225238;powiat grajewski
2611;51.037441073054;21.071047863839;powiat starachowicki
2605;51.155576339752;20.319496339682;powiat konecki
2804;54.073621856835;19.702761554224;powiat elbląski
2811;53.34395324245;20.449821694651;powiat nidzicki
2812;53.439373497438;19.534049597511;powiat nowomiejski
2472;50.260277503103;18.880777823283;powiat Ruda Śląska
3201;53.957599739064;16.096343430973;powiat białogardzki
2416;50.539615904281;19.598557921887;powiat zawierciański
2463;50.291722495675;18.958097652776;powiat Chorzów
2469;50.222132226891;18.999065961522;powiat Katowice
0201;51.305397131479;15.528170982371;powiat bolesławiecki
0265;50.788175084969;16.283002280184;powiat Wałbrzych
0413;53.437635910895;17.505092602349;powiat sępoleński
0464;52.65523965684;19.065794749088;powiat Włocławek
2005;52.784125712283;23.495105165479;powiat hajnowski
1203;50.108662816919;19.48509651842;powiat chrzanowski
2215;54.579910245324;18.083464516953;powiat wejherowski
3262;53.431678136035;14.634747632814;powiat Szczecin
2211;54.686684366016;18.362515919168;powiat pucki
1013;51.759541628326;20.375851698731;powiat rawski
1005;52.116027526487;19.840055019426;powiat łowicki
1015;51.899582569201;20.160593163388;powiat skierniewicki
2807;53.61848588158;19.623908374144;powiat iławski
1812;50.456988905086;22.314393636823;powiat niżański
1820;50.539084165642;21.748755695622;powiat tarnobrzeski
1414;52.474188428807;20.679829707447;powiat nowodworski
1421;52.122774307802;20.808209295284;powiat pruszkowski
1423;51.436365247925;20.623525408501;powiat przysuski
1401;51.61968093427;20.948225795018;powiat białobrzeski
1435;52.636684602545;21.498916639059;powiat wyszkowski
0602;50.556329267347;22.716431976184;powiat biłgorajski
0603;51.104595999615;23.43963150653;powiat chełmski
0613;51.624154450728;22.960431584257;powiat parczewski
0617;51.129863123431;22.879654878229;powiat świdnicki
1002;52.238988328013;19.393657054533;powiat kutnowski
1006;51.693786673011;19.674696502127;powiat łódzki wschodni
1806;50.272918752563;21.859050915016;powiat kolbuszowski
1608;50.937462914756;18.478255410854;powiat oleski
1611;50.515486863733;18.310582264597;powiat strzelecki
3031;53.420776910633;16.975946822408;powiat złotowski
2063;54.10089212272;22.953468482254;powiat Suwałki
3011;52.033879270594;16.719930716515;powiat kościański
3005;52.183479200707;16.344847348203;powiat grodziski
3024;52.570791922769;16.415854449048;powiat szamotulski
2661;50.866205635117;20.623689467961;powiat Kielce
2612;50.577553841163;21.154801995349;powiat staszowski
2805;53.828858568196;22.339612959159;powiat ełcki
0202;50.728510186461;16.719142656331;powiat dzierżoniowski
2214;53.924114531469;18.670846854138;powiat tczewski
3208;54.051471413398;15.587005293647;powiat kołobrzeski
3261;54.196009777639;16.210255403286;powiat Koszalin
2406;50.934971875996;18.887937061025;powiat kłobucki
2405;50.32474997414;18.605229733747;powiat gliwicki
2407;50.687535044493;18.783384505854;powiat lubliniecki
2461;49.821851529721;19.050552147057;powiat Bielsko-Biała
0262;51.210503374229;16.176464477169;powiat Legnica
0406;53.466046699319;18.935213312192;powiat grudziądzki
0222;51.410174828593;16.66268606508;powiat wołowski
0415;53.023287621131;18.733601371128;powiat toruński
0404;53.290952635094;18.559130906341;powiat chełmiński
2415;49.98136137298;18.465208429105;powiat wodzisławski
1821;49.356704359688;22.384437346225;powiat leski
1801;49.319459825621;22.631652431535;powiat bieszczadzki
1610;50.357041571727;17.70036012992;powiat prudnicki
0224;50.57009436805;16.88799132816;powiat ząbkowicki
1411;52.948655843278;21.153865872532;powiat makowski
2410;49.974937852768;18.88979127422;powiat pszczyński
2818;54.248847759791;22.339997238287;powiat gołdapski
2264;54.442249358253;18.54479039871;powiat Sopot
1816;50.050354072594;22.081903239217;powiat rzeszowski
0206;50.876782422703;15.686338251717;powiat jeleniogórski
0219;50.890935466698;16.452017081233;powiat świdnicki
1007;51.35560413114;20.245691858201;powiat opoczyński
2203;53.699526429498;17.194977711597;powiat człuchowski
3017;51.602418294919;17.867310668569;powiat ostrowski
3061;51.741466326809;18.077907594161;powiat Kalisz
1413;53.02495454189;20.336099921859;powiat mławski
1819;49.862945870047;21.744710589869;powiat strzyżowski
1412;52.190531163363;21.645469861483;powiat miński
1436;51.33258741681;21.614049012653;powiat zwoleński
1437;53.004602355604;19.949968396259;powiat żuromiński
0609;51.167601668886;22.489425966599;powiat lubelski
1214;50.201960843777;20.350142369715;powiat proszowicki
1219;49.956210073927;20.127096905518;powiat wielicki
1014;51.589151499931;18.6247162559;powiat sieradzki
1021;51.817226312302;19.852941453923;powiat brzeziński
0806;52.913024811779;15.760232391799;powiat strzelecko-drezdenecki
0808;52.249885060692;15.463831492375;powiat świebodziński
1808;50.291690861611;22.474148984882;powiat leżajski
1809;50.230575485278;23.131516932009;powiat lubaczowski
3001;52.978352344735;17.049847975711;powiat chodzieski
3014;52.59828940557;16.062449082464;powiat międzychodzki
1604;51.033108876268;18.176976821096;powiat kluczborski
2602;50.627651422953;20.228267893618;powiat jędrzejowski
3004;51.828963447026;17.055338531715;powiat gostyński
2603;50.276920908474;20.515191324096;powiat kazimierski
3007;51.783507698657;18.199615117126;powiat kaliski
2010;52.557627423934;22.863734201577;powiat siemiatycki
2204;54.235451512549;18.555508141067;powiat gdański
2817;53.545570583088;21.084278844303;powiat szczycieński
3218;53.67059097343;15.467157982027;powiat łobeski
3205;53.928462948953;15.258116074849;powiat gryficki
2409;50.616322599214;19.381691772024;powiat myszkowski
0214;51.279089233857;17.499379517292;powiat oleśnicki
0217;50.774982352477;17.094456148133;powiat strzeliński
0417;53.279256254338;18.947559611954;powiat wąbrzeski
2808;54.125052378986;21.332404379711;powiat kętrzyński
2002;53.066583978869;23.14544197873;powiat białostocki
2001;53.745979472297;23.123502757662;powiat augustowski
0221;50.740681181364;16.254370472795;powiat wałbrzyski
0208;50.368430417223;16.558464036641;powiat kłodzki
2477;50.120929158338;19.008182528156;powiat Tychy
2473;50.089289772643;18.546894852303;powiat Rybnik
1429;52.442266738047;22.198910323459;powiat sokołowski
1406;51.734128562165;20.777027223273;powiat grójecki
0608;51.514917071372;22.478867396573;powiat lubartowski
0614;51.415938107677;22.073718772393;powiat puławski
0615;51.814764801236;22.680149505228;powiat radzyński
0661;52.024659339983;23.146146439421;powiat Biała Podlaska
1262;49.608615278086;20.708913361245;powiat Nowy Sącz
0861;52.730671287363;15.209768110199;powiat Gorzów Wielkopolski
3019;53.174928958947;16.939194688784;powiat pilski
2013;52.844371330948;22.570312804675;powiat wysokomazowiecki
2601;50.472196003333;20.844455906872;powiat buski
3026;52.066356587124;17.069189690486;powiat śremski
3008;51.247460510668;17.999020230494;powiat kępiński
3027;51.999230085743;18.522367623901;powiat turecki
2606;50.832126785646;21.462319295847;powiat opatowski
2263;54.460894449476;17.035661123156;powiat Słupsk
2608;50.477337980736;20.509725926715;powiat pińczowski
3209;54.105164370715;16.382640794893;powiat koszaliński
2402;49.834336469109;19.053527871158;powiat bielski
2819;54.183409485847;21.748229758006;powiat węgorzewski
2414;50.085863245003;19.128862286152;powiat bieruńsko-lędziński
3211;53.481849952309;14.509192248774;powiat policki
0216;51.530516238932;16.043164984478;powiat polkowicki
2467;49.959402937746;18.606244182125;powiat Jastrzębie-Zdrój
1217;49.323796812199;20.008727750559;powiat tatrzański
1211;49.462616140822;19.952783553448;powiat nowotarski
0212;50.978599911665;15.47416312605;powiat lwówecki
1408;52.463898037378;21.005620334457;powiat legionowski
2813;54.039037903141;22.39562891278;powiat olecki
1016;51.636541885188;20.017050593679;powiat tomaszowski
2014;53.010482266038;22.243974889792;powiat zambrowski
2401;50.422108848257;19.15344439942;powiat będziński
1419;52.543856349713;19.808962060768;powiat płocki
1424;52.66232610916;21.008096846438;powiat pułtuski
1428;52.236383489672;20.224495634111;powiat sochaczewski
0601;51.955801759224;23.000988880365;powiat bialski
0606;50.936546356522;23.089348996914;powiat krasnostawski
0620;50.707311282352;23.170470014416;powiat zamojski
1216;49.961109055634;20.965710241322;powiat tarnowski
1001;51.349608250605;19.207335350156;powiat bełchatowski
1003;51.53246887927;19.054471422264;powiat łaski
1004;52.08245869785;19.198875408656;powiat łęczycki
1009;51.147776151363;19.051151984009;powiat pajęczański
1012;51.067032099922;19.633719216325;powiat radomszczański
1019;51.649215654492;18.806781548967;powiat zduńskowolski
0804;51.836461087368;15.787732434438;powiat nowosolski
1804;49.986103508688;22.717685669764;powiat jarosławski
1811;50.25643182866;21.379253315343;powiat mielecki
1465;52.224448574271;21.044453940725;powiat Warszawa
1605;50.429228910711;17.993791083431;powiat krapkowicki
2008;53.41565840103;22.76627970727;powiat moniecki
2604;50.832321912657;20.744039595986;powiat kielecki
3030;52.229313807829;17.604721725861;powiat wrzesiński
3003;52.571257830922;17.594057515051;powiat gnieźnieński
2209;54.079343010345;19.074435520954;powiat malborski
2809;54.12148494819;20.323458344229;powiat lidzbarski
2814;53.818067749983;20.532441729185;powiat olsztyński
3213;54.323312348626;16.581397923379;powiat sławieński
2803;53.254884789329;20.01996977354;powiat działdowski
0204;51.615591613836;16.585489713051;powiat górowski
2216;53.918930451692;19.235826310638;powiat sztumski
2207;53.734852289567;19.065613264861;powiat kwidzyński
2465;50.358501700781;19.304221540208;powiat Dąbrowa Górnicza
2470;50.199434265385;19.139944332235;powiat Mysłowice
3210;52.896930201318;14.893226709451;powiat myśliborski
0405;53.097437180351;19.035488602864;powiat golubsko-dobrzyński
0401;52.793040954826;18.677653644093;powiat aleksandrowski
0414;53.527266806264;18.303147050763;powiat świecki
3020;51.899213997548;17.815988927591;powiat pleszewski
1861;49.693705451912;21.749317507499;powiat Krosno
2009;54.023032767602;23.295805459914;powiat sejneński
1817;49.523289242747;22.147541028772;powiat sanocki
1215;49.712024220825;19.699380560202;powiat suski
0809;51.969265356123;15.555651595176;powiat zielonogórski
1434;52.405024977903;21.481916107526;powiat wołomiński
2408;50.166910318979;18.82920672749;powiat mikołowski
3204;53.592267238355;14.920368806616;powiat goleniowski
1863;50.019567726566;21.993121187811;powiat Rzeszów
2007;53.201825264425;22.087317254992;powiat łomżyński
1609;50.723580285185;17.926597933401;powiat opolski
3217;53.269446996997;16.26628904081;powiat wałecki
3203;53.479193582516;16.017965481399;powiat drawski
2202;53.802546343601;17.708416024315;powiat chojnicki
2413;50.464944414034;18.843299770667;powiat tarnogórski
2208;54.557594938615;17.676626537894;powiat lęborski
2201;54.147179026109;17.314641765516;powiat bytowski
1402;52.856804049356;20.5723733496;powiat ciechanowski
1814;50.059047807019;22.47466429312;powiat przeworski
1417;52.066468642353;21.408645532814;powiat otwocki
1407;51.570819900663;21.457629241823;powiat kozienicki
0605;50.747572839973;22.454117436976;powiat janowski
1207;49.709770843813;20.310380709693;powiat limanowski
1208;50.384866994026;20.050633839466;powiat miechowski
1209;49.81045613114;19.991790316413;powiat myślenicki
1212;50.325585947226;19.628958023275;powiat olkuski
1213;49.980642083605;19.271869130419;powiat oświęcimski
1062;51.410295326146;19.704810973554;powiat Piotrków Trybunalski
1011;51.891938563715;18.876320364277;powiat poddębicki
1017;51.223882665566;18.634330930178;powiat wieluński
1802;49.729860458004;22.067738465253;powiat brzozowski
1603;50.310103231524;18.120144811437;powiat kędzierzyńsko-kozielski
3012;51.732549262533;17.419726180653;powiat krotoszyński
2061;53.136141377319;23.150101987846;powiat Białystok
3029;52.071914686165;16.146110380417;powiat wolsztyński
2609;50.703369901139;21.56471239121;powiat sandomierski
3215;53.779050925564;16.528615099056;powiat szczecinecki
3216;53.797265304134;15.919052712807;powiat świdwiński
2816;53.723666696359;21.879747591047;powiat piski
2476;50.295521578737;18.914895802108;powiat Świętochłowice
2478;50.30654979152;18.781136214972;powiat Zabrze
2862;53.784553859707;20.477144474728;powiat Olsztyn
2802;54.210295086102;19.98751444282;powiat braniewski
3207;53.901807432521;14.844501842052;powiat kamieński
2464;50.803544312168;19.111728815943;powiat Częstochowa
0220;51.370787760876;17.01665302162;powiat trzebnicki
0403;53.202343290413;18.01169508584;powiat bydgoski
0215;50.955330794041;17.319925640926;powiat oławski
0218;51.104876686488;16.62744506623;powiat średzki
0209;51.228524871081;16.10433815854;powiat legnicki
0461;53.146463433478;18.017680721422;powiat Bydgoszcz
0462;53.472305255275;18.786897839777;powiat Grudziądz
0412;53.072734146405;19.396431354904;powiat rypiński
1205;49.644682808341;21.126426237033;powiat gorlicki
0210;51.014118967893;15.29424749345;powiat lubański
1218;49.891551866832;19.58680965922;powiat wadowicki
1415;53.127595621051;21.556849167288;powiat ostrołęcki
2479;50.037875323549;18.678497189491;powiat Żory
2210;54.194143298677;19.097886573793;powiat nowodworski
0205;51.009785650023;16.161635701671;powiat jaworski
3021;52.382342862112;16.881824938208;powiat poznański
3010;52.286467681245;18.28875300043;powiat koniński
